description,price,rating,review_count,url
"Xiaomi Redmi Note 11 Pro+ Plus 5G + 4G Global 128GB + 6GB Unlocked 6.67"" 108MP Camera Night Mode (Not Verizon Sprint Boost Cricket Metro At&T) + (w/Fast Car 51W Charger Bundle) (Graphite Gray)",264,4.3 out of 5 stars,53,https://www.amazon.com/Xiaomi-Redmi-Note-Pro-Plus/dp/B09W9Y3QP9/ref=sr_1_59?keywords=redmi+phone&qid=1700931788&sr=8-59
Xiaomi Redmi Note 11 Pro+ Plus 5G + 4G Volte 128GB 6GB RAM Factory Unlocked (GSM Only | No CDMA - not Compatible with Verizon/Sprint) w/Fast Car Charger Bundle - Star Blue,345,4.3 out of 5 stars,740,https://www.amazon.com/Xiaomi-Redmi-Note-Pro-Plus/dp/B09YRGPJRV/ref=sr_1_60?keywords=redmi+phone&qid=1700931788&sr=8-60
"Xiaomi Redmi Note 12 5G (256GB + 8GB) Global Unlocked 6.67"" 48MP Triple Camera (Tmobile Tello Mint USA Market) + Extra (w/Fast Car Charger Bundle) (Onyx Gray (Global))",238,4.7 out of 5 stars,175,https://www.amazon.com/Xiaomi-Global-Unlocked-Tmobile-Charger/dp/B0BZYNB4F5/ref=sr_1_61?keywords=redmi+phone&qid=1700931788&sr=8-61
"HTTWCOD Mot30 Unlocked Phones, 7800mAh Battery Android 13 Smartphone, 6.82inch HD+ Display, 108MP+50MP Camera, 8GB+256GB Mobile Phone with Dual SIM Cards/GPS/Fingerprint/Face ID 4G/5G(Green)",189,2.9 out of 5 stars,6,https://www.amazon.com/HTTWCOD-Mot30-Unlocked-Smartphone-Fingerprint/dp/B0CLGSH9KJ/ref=sr_1_62?keywords=redmi+phone&qid=1700931788&sr=8-62
"Xiaomi Redmi 9 64GB, 4GB RAM, 6.53"" Full HD + AI Quad Camera, LTE Factory Unlocked Smartphone - International Version (Carbon Grey)",169,4.6 out of 5 stars,"5,571",https://www.amazon.com/Xiaomi-Camera-Factory-Unlocked-Smartphone/dp/B08B3QSVM6/ref=sr_1_63?keywords=redmi+phone&qid=1700931788&sr=8-63
Bold N3 | 2023 | 5G | 3-Day Battery | Unlocked | 6.78” FHD+3D AMOLED Display | 256/8GB | Triple AI 50MP | NFC Capable | US Version | US Warranty | Sage Green,249,4.0 out of 5 stars,82,https://www.amazon.com/Battery-Unlocked-Display-Capable-Warranty/dp/B0CGY2KM7S/ref=sr_1_64?keywords=redmi+phone&qid=1700931788&sr=8-64
"Xiaomi Redmi A2 4G 32GB + 2GB Global Version (Not USA Market) Factory Unlocked 6.52"" 8MP Dual Camera + (w/Fast Car Charger Bundle) (Light Blue)",78,4.4 out of 5 stars,341,https://www.amazon.com/Xiaomi-Version-Factory-Unlocked-Charger/dp/B0BYL2HJ69/ref=sr_1_65?keywords=redmi+phone&qid=1700931796&sr=8-65
"BDWJW C23 Ultra 5G Unlocked Smartphone,6GB+256GB Fully Unlocked Cell Phone for Android 13, 6.8"" Unlocked Cell Phone, 6800mAh, 48MP+108MP Dual Camera/Dual SIM/Fingerprint Lock/Face ID 5G Phone(Black)",188,4.0 out of 5 stars,3,https://www.amazon.com/BDWJW-Unlocked-Smartphone-Android-Fingerprint/dp/B0CKS596SH/ref=sr_1_67?keywords=redmi+phone&qid=1700931796&sr=8-67
"Xiaomi Redmi Note 11 - Smartphone 128GB, 4GB RAM, Dual Sim, Star Blue",203,4.4 out of 5 stars,"1,162",https://www.amazon.com/Xiaomi-Redmi-Note-11-Smartphone/dp/B09Q9ZVXZY/ref=sr_1_68?keywords=redmi+phone&qid=1700931796&sr=8-68
"Echoamo 5G Unlocked Cell Phones, 6GB +256GB Unlocked Android 13 Phones, 6.8"" FHD+Display 120HzD 64MP Camera, 6800mAh Battery, Dual 5G Unlocked Smartphone, (White)",159,1.5 out of 5 stars,2,https://www.amazon.com/Echoamo-Unlocked-Android-Display-Smartphone/dp/B0CCRKH48B/ref=sr_1_69?keywords=redmi+phone&qid=1700931796&sr=8-69
"Xiaomi Redmi 12 4G LTE (128GB + 4GB) Factory Global Unlocked 6.67"" 50mp Triple Cam (Tmobile Mint Tello Global) + (w/Fast 33W Dual USB Car Charger) (Midnight Black + Car Charger)",147,4.6 out of 5 stars,252,https://www.amazon.com/Xiaomi-Redmi-12-4G-LTE/dp/B0C9GG3F2F/ref=sr_1_70?keywords=redmi+phone&qid=1700931796&sr=8-70
"Xiaomi Redmi 10C 4G LTE (64GB + 3GB) Factory Unlocked 6.71"" 50MP Camera (Tmobile - Mint Tello USA and Global) + (w/Fast Car Dual USB Charger Bundle) (Ocean Blue Global)",112,4.8 out of 5 stars,31,https://www.amazon.com/Xiaomi-Factory-Unlocked-Camera-Tmobile/dp/B09YVP7JCR/ref=sr_1_71?keywords=redmi+phone&qid=1700931796&sr=8-71
"Echoamo A14 Pro Max 5G Unlocked Cell Phones, 6GB +256GB Unlocked Android 13 Phones, 6.8"" FHD+Display 120HzD 64MP Camera, 6800mAh Battery, Dual 5G Unlocked Smartphone",159,5.0 out of 5 stars,1,https://www.amazon.com/Echoamo-A14-Pro-Max-Smartphone/dp/B0CJ5HP787/ref=sr_1_72?keywords=redmi+phone&qid=1700931796&sr=8-72
"UMIDIGI F3 Pro 5G Unlocked Cell Phones, Android 13 Unlocked Phones, 12(6+6)GB+128GB, 48MP Main Camera, 6.6” FHD+ Display Screen, Octa-Core Processor, 6000mAh Battery, Dual 5G Unlocked Smartphone, NFC",175,3.5 out of 5 stars,315,https://www.amazon.com/UMIDIGI-F3-Pro-5G-Smartphone/dp/B0C3B62HHX/ref=sr_1_73?keywords=redmi+phone&qid=1700931796&sr=8-73
"BDWJW I14 Pro Max 5G Unlocked Smartphone,6GB+256GB Fully Unlocked Cell Phone for Android 13, 6.8"" Unlocked Cell Phone, 6800mAh, 48MP+108MP Dual Camera/Dual SIM/Fingerprint Lock/Face ID 5G Phone(Blue)",158,5.0 out of 5 stars,3,https://www.amazon.com/BDWJW-I14-Pro-Max-Fingerprint/dp/B0CJDD7KR4/ref=sr_1_74?keywords=redmi+phone&qid=1700931796&sr=8-74
"Xiaomi Redmi Note 11E Pro 5G (128GB + 8GB) Factory Unlocked (ONLY Tmobile/Mint/Tello USA Market) 6.67"" 108MP Camera Night Mode + Extra (w/Fast Car Charger Bundle) (Dark World)",269,4.3 out of 5 stars,"1,478",https://www.amazon.com/Xiaomi-Redmi-Note-11E-Pro/dp/B0BPMB5GKX/ref=sr_1_76?keywords=redmi+phone&qid=1700931796&sr=8-76
"Xiaomi Redmi Note 12 4G LTE (128GB + 8GB) Global All Bands Unlocked 6.67"" 50MP Triple (Tmobile Mint Tello Global) + (w/ 33W Fast Car Dual Charger Bundle) (Onyx Gray)",209,4.7 out of 5 stars,"1,563",https://www.amazon.com/Xiaomi-Global-Unlocked-Tmobile-Charger/dp/B0BZJ2LLGL/ref=sr_1_77?keywords=redmi+phone&qid=1700931796&sr=8-77
"REDMAGIC 7 165Hz Gaming Phone with 6.8"" Screen and 64MP Camera, 5G Android Smartphone with Snapdragon 8 Gen 1 and 12GB RAM+128GB ROM, 4500mAh Battery and US Version Factory Unlocked Cell Phone Black",639,4.2 out of 5 stars,587,https://www.amazon.com/REDMAGIC-Android-Smartphone-Snapdragon-Unlocked/dp/B09S5MJLF6/ref=sr_1_78?keywords=redmi+phone&qid=1700931796&sr=8-78
"TCL 30XL Unlocked Cell Phone, 6GB + 64GB, 6.82 inch Display, 5000mAh, Smartphone Android 12, 50MP Rear+13MP Front Camera, US Version, Dual Speaker, French Navy (No 5G)",119,4.0 out of 5 stars,"1,752",https://www.amazon.com/TCL-Unlocked-Display-5000mAh-Smartphone/dp/B0BCVRSWV5/ref=sr_1_79?keywords=redmi+phone&qid=1700931796&sr=8-79
"Xiaomi Poco X5 PRO 5G + 4G Volte Global Unlocked 256GB + 8GB GSM 6.67"" 108 mp Triple Camera (ONLY Tmobile Mint Tello USA Market) + (Car Fast Car 51W Charger Bundle) (Black)",299,4.6 out of 5 stars,"7,247",https://www.amazon.com/Xiaomi-Global-Unlocked-Tmobile-Charger/dp/B0BT8GZV65/ref=sr_1_80?keywords=redmi+phone&qid=1700931796&sr=8-80
"UMIDIGI Cell Phone G1 Plus, Android 13 Smart Phone, Dual SIM 4G LTE Mobile Phones, 3GB+32GB & 1TB Expandable Android Phone, 6.52"" HD+, 5150mAh Battery, GSM Unlocked",67,3.8 out of 5 stars,77,https://www.amazon.com/UMIDIGI-G1-Plus-Expandable-Unlocked/dp/B0C98V8J95/ref=sr_1_81?keywords=redmi+phone&qid=1700931803&sr=8-81
"OnePlus Nord N20 5G | Android Smart Phone | 6.43"" AMOLED Display| 6+128GB | U.S. Unlocked | 4500 mAh Battery | 33W Fast Charging | Blue Smoke",199,4.2 out of 5 stars,936,https://www.amazon.com/OnePlus-Android-Display-Unlocked-Charging/dp/B0B14LBNL6/ref=sr_1_82?keywords=redmi+phone&qid=1700931803&sr=8-82
"Redmi Xiaomi 13C 4G LTE (256GB + 8GB) Factory Unlocked Global ROM GSM 6.74"" 50MP Triple Camera (Tello Mint & Global) + Free Fast Car Charger (Navy Blue Global ROM)",164,,,https://www.amazon.com/Xiaomi-13C-Factory-Unlocked-Charger/dp/B0CMJC4NTF/ref=sr_1_83?keywords=redmi+phone&qid=1700931803&sr=8-83
"NUU A15 Unlocked Cell Phone, Compatible with Mint Mobile, T-Mobile, Metro pcs, Perfect for Teenagers, Dual SIM 4G, 6.5"" HD+, 4GB + 128GB, Android 13, Purple, US Warranty & Hotline 2023",99,4.7 out of 5 stars,20,https://www.amazon.com/NUU-A15-Compatible-Teenagers-Purple/dp/B0CHDSGLCF/ref=sr_1_84?keywords=redmi+phone&qid=1700931803&sr=8-84
"A SLICE RED I14 Pro Max Unlocked Cell Phone,Long Battery Life 6.82"" HD Screen Unlocked Phones,Android13 6+256GB Smartphone with 128G Memory Card,Dual SIM/Fingerprint Lock/Face ID/GPS (White)",158,4.5 out of 5 stars,4,https://www.amazon.com/SLICE-RED-Android13-Smartphone-Fingerprint/dp/B0CJ79LDKJ/ref=sr_1_85?keywords=redmi+phone&qid=1700931803&sr=8-85
"ExAchat A14 Pro Max 5G Unlocked Smartphone, Android 13 Phones Unlocked 6GB+128GB 6.82"" FHD+ Display 120HzD 64MP Camera 6800mAh Dual SIM 5G Phone GPS/Fingerprint/Face ID (Black)",149,,,https://www.amazon.com/ExAchat-Pro-Unlocked-Smartphone-Fingerprint/dp/B0CDS2PW62/ref=sr_1_86?keywords=redmi+phone&qid=1700931803&sr=8-86
"UMIDIGI 6150mAh Battery Unlocked Cell Phone,4G Dual sim Android 11 Smartphone,Power 5s 4/32GB 256G Expandable Mobile Phones, 6.53"" HD Display Plus 16MP AI Triple Camera Straight Talk Phone.",79,3.7 out of 5 stars,582,https://www.amazon.com/UMIDIGI-Unlocked-6150mAh-Battery-Smartphones/dp/B09JZBMDX1/ref=sr_1_87?keywords=redmi+phone&qid=1700931803&sr=8-87
"Unlocked Android Smartphone - 5.45 Inch HD Touch Screen, Ultra Thin Cell Phone with Dual Core Processor, Face Recognition, 512MB+4GB, 128GB Expandable, Long Lasting Battery (Grey)",68,5.0 out of 5 stars,1,https://www.amazon.com/Unlocked-Android-Smartphone-Recognition-Expandable/dp/B0C59QKZVL/ref=sr_1_88?keywords=redmi+phone&qid=1700931803&sr=8-88
OnePlus 11 5G | 16GB RAM+256GB | Dual-SIM | Titan Black | US Factory Unlocked Android Smartphone | 5000 mAh battery | 80W Fast charging | Hasselblad Camera | 120Hz Fluid Display | 4nm Processor,629,4.4 out of 5 stars,879,https://www.amazon.com/OnePlus-Dual-SIM-Smartphone-Hasselblad-Processor/dp/B0BNWPSCGB/ref=sr_1_89?keywords=redmi+phone&qid=1700931803&sr=8-89
"TCL 30 SE 6.52"" Unlocked Cell Phone, 4+64GB Android Phone GSM Unlocked Smartphone with 50MP Camera, 5000mAh, Single SIM, US Version, Space Gray, Not Support Verizon/Boost/5G",90,4.1 out of 5 stars,"2,156",https://www.amazon.com/TCL-Unlocked-Android-Smartphone-Compatible/dp/B09XV7KHNT/ref=sr_1_90?keywords=redmi+phone&qid=1700931803&sr=8-90
"Xiaomi Redmi Note 11 Pro+ Plus 5G + 4G Global Version 256GB + 8GB Unlocked 6.67"" 108MP Night Mode (Only Tmobile/Metro/Mint USA Market) + (w/Fast Car Charger 51w Bundle) (Graphite Gray)",288,4.4 out of 5 stars,"1,359",https://www.amazon.com/Xiaomi-Version-Unlocked-Tmobile-Graphite/dp/B09VNZ37Q3/ref=sr_1_91?keywords=redmi+phone&qid=1700931803&sr=8-91
"Huness I14 Pro MAX Smartphone Unlocked Cell Phone, Battery 6800mAh 6.82"" HD Screen Unlocked Phones, 6+256GB Android 13 with 128GB Memory Card, Dual SIM/Fingerprint Lock/Face ID/GPS (Blue)",158,4.7 out of 5 stars,20,https://www.amazon.com/Huness-Smartphone-Unlocked-Battery-Fingerprint/dp/B0CHB7DK38/ref=sr_1_92?keywords=redmi+phone&qid=1700931803&sr=8-92
"Xiaomi Redmi Note 12 Pro 5G + 4G (128GB + 8GB) GSM Unlocked 6.67"" 50MP Triple Cam (Only Tmobile/Tello/Mint USA Market) + Extra (w/Fast Car Charger) (Sky Blue (Global Version))",277,4.8 out of 5 stars,7,https://www.amazon.com/Xiaomi-Unlocked-Tmobile-Charger-Version/dp/B0BZHRRZMC/ref=sr_1_93?keywords=redmi+phone&qid=1700931803&sr=8-93
"Xiaomi Redmi 13C 4G LTE (128GB + 4GB) Factory Unlocked Global ROM GSM 6.74"" 50MP Triple Camera (Tello Mint & Global) + Free Fast Car Charger (Clover Green Global ROM)",140,,,https://www.amazon.com/Xiaomi-13C-Factory-Unlocked-Charger/dp/B0CLPL8DW9/ref=sr_1_94?keywords=redmi+phone&qid=1700931803&sr=8-94
"Xiaomi Redmi 10 4G Volte GSM Factory Unlocked 6.5"" 50MP Quad Camera (Not Verizon Sprint Boost Cricket) + Fast Car Charger Bundle (Carbon Gray, 128GB + 6GB)",159,4.6 out of 5 stars,"1,543",https://www.amazon.com/Xiaomi-Factory-Unlocked-Verizon-Cricket/dp/B09DCL5QK6/ref=sr_1_95?keywords=redmi+phone&qid=1700931803&sr=8-95
"Xiaomi Redmi Note 12 Pro+ Plus 5G (256GB + 8GB) Factory Unlocked 6.67"" 200MP Triple Camera (Only 4G Tmobile/Tello/Mint USA Market) + Extra (w/Fast Car Charger Bundle) (Sky Blue (Global))",339,4.1 out of 5 stars,40,https://www.amazon.com/Xiaomi-Note-Pro-Sky-Blue/dp/B0BZYR2B5J/ref=sr_1_96?keywords=redmi+phone&qid=1700931803&sr=8-96
"Xiaomi Redmi 9C Smartphone 128GB + 4GB 6.53""HD + Dot Drop Display 5000mAh, Face Recognition AI, 13 MP, Triple Camera (NOT for Verizon Boost Cricket) + (w/Fast Car Charger Bundle) (Midnight Gray)",154,4.4 out of 5 stars,264,https://www.amazon.com/Xiaomi-Redmi-9C-Smartphone-Recognition/dp/B09KQXH4KT/ref=sr_1_97?keywords=redmi+phone&qid=1700931809&sr=8-97
"Xiaomi Redmi Note 12 Pro+ Plus 5G (256GB + 8GB) Factory Unlocked 6.67"" 200MP Triple Camera (Only 4G Tmobile/Tello/Mint USA Market) + Extra (w/Fast Car Charger Bundle) (Sky Blue (Global))",339,4.1 out of 5 stars,40,https://www.amazon.com/Xiaomi-Note-Pro-Sky-Blue/dp/B0BZYR2B5J/ref=sr_1_98?keywords=redmi+phone&qid=1700931809&sr=8-98
"Xiaomi Poco X5 PRO 5G + 4G Volte Global Unlocked 256GB + 8GB GSM 6.67"" 108 mp Triple Camera (ONLY Tmobile Mint Tello USA Market) + (Car Fast Car 51W Charger Bundle) (Black)",299,4.6 out of 5 stars,"7,247",https://www.amazon.com/Xiaomi-Global-Unlocked-Tmobile-Charger/dp/B0BT8GZV65/ref=sr_1_99?keywords=redmi+phone&qid=1700931809&sr=8-99
"Xiaomi Redmi Note 12 Pro 5G + 4G (128GB + 8GB) GSM Unlocked 6.67"" 50MP Triple Cam (Only Tmobile/Tello/Mint USA Market) + Extra (w/Fast Car Charger) (Sky Blue (Global Version))",277,4.8 out of 5 stars,7,https://www.amazon.com/Xiaomi-Unlocked-Tmobile-Charger-Version/dp/B0BZHRRZMC/ref=sr_1_100?keywords=redmi+phone&qid=1700931809&sr=8-100
"SAMSUNG Galaxy A14 (SM-A145F/DS) Dual SIM,128GB + 4GB, Factory Unlocked GSM, International Version (Ring Grip Case Bundle) - No Warranty - (Black)",149,4.0 out of 5 stars,22,https://www.amazon.com/SAMSUNG-SM-A145F-Factory-Unlocked-International/dp/B0C1ZZRZH6/ref=sr_1_101?keywords=redmi+phone&qid=1700931809&sr=8-101
"Xiaomi Redmi 12 4G LTE (256GB + 8GB) Factory Global Unlocked 6.67"" 50mp Triple Camera (Tmobile Mint Tello Global) + Extra (w/Fast 51W Dual USB Car Charger) (Sky Blue Global)",204,5.0 out of 5 stars,4,https://www.amazon.com/Xiaomi-Factory-Unlocked-Tmobile-Charger/dp/B0CH179BW1/ref=sr_1_102?keywords=redmi+phone&qid=1700931809&sr=8-102
"Xiaomi Redmi 9A 4G LTE Unlocked GSM (Not Verizon - Boost - Cricket) Global Version Dual Sim (64GB+4GB, Peacook Green)",109,4.4 out of 5 stars,882,https://www.amazon.com/Xiaomi-Redmi-LTE-Unlocked-Verizon/dp/B09N1VJDRR/ref=sr_1_103?keywords=redmi+phone&qid=1700931809&sr=8-103
"Xiaomi 13T 5G + 4G LTE (256GB+12GB) Global Unlocked Worldwide (Tmobile Mint Tello Global) 50MP Triple Pro Camera 6.67"" 144Mhz + (w/Fast 51w Car Charger) (Black)",474,2.9 out of 5 stars,23,https://www.amazon.com/Xiaomi-Unlocked-Worldwide-Tmobile-Charger/dp/B0CFRH79KX/ref=sr_1_104?keywords=redmi+phone&qid=1700931809&sr=8-104
"NUU A25 Unlocked Phones, 6.7"" AMOLED 120Hz, Tmobile, Mint Mobile, Metro Pcs, Gaming Phones, Octa-Core Helio G99 6nm, Dual SIM 4G, 6GB + 128GB, 50MP Camera, Champange, US Hotline",159,4.3 out of 5 stars,18,https://www.amazon.com/NUU-A25-Unlocked-Octa-Core-Champange/dp/B0CHDM6GCV/ref=sr_1_105?keywords=redmi+phone&qid=1700931809&sr=8-105
"Xiaomi Redmi 10C 4G LTE (64GB + 3GB) Factory Unlocked 6.71"" 50MP Camera (Tmobile - Mint Tello USA and Global) + (w/Fast Car Dual USB Charger Bundle) (Graphite Gray Global)",114,4.8 out of 5 stars,31,https://www.amazon.com/Xiaomi-Factory-Unlocked-Camera-Tmobile/dp/B09YVP1CB2/ref=sr_1_106?keywords=redmi+phone&qid=1700931809&sr=8-106
"KURSARKEE I14 Pro MAX Unlocked Cell Phone,Smartphone Long Battery Life 6.82"" HD Screen Unlocked Phones, 6+256GB Android 13.0 with 128G Memory Card, Dual SIM/Fingerprint Lock/Face ID/GPS (White)",158,2.0 out of 5 stars,3,https://www.amazon.com/KURSARKEE-Unlocked-Smartphone-Battery-Fingerprint/dp/B0CJ789MZ4/ref=sr_1_107?keywords=redmi+phone&qid=1700931809&sr=8-107
"VIQEE M13Pro Unlocked Cell Phone, 6.7"" HD Screen Unlocked Phones, 6+256GB Dual SIM Android 13 Smartphone with 256G Memory Card, Fingerprint Lock & Face ID, Long Battery Life (White)",139,3.2 out of 5 stars,15,https://www.amazon.com/VIQEE-Unlocked-Android-Smartphone-Fingerprint/dp/B0CB458NHJ/ref=sr_1_108?keywords=redmi+phone&qid=1700931809&sr=8-108
"Xiaomi Redmi Note 12 Pro 5G + 4G (128GB + 8GB) Factory Unlocked 6.67"" 50MP Triple Camera (Only Tmobile/Metro/Mint USA Market) + Extra (w/Fast Car Charger Bundle) (Porcelain White)",289,3.7 out of 5 stars,6,https://www.amazon.com/Xiaomi-Factory-Unlocked-Tmobile-Porcelain/dp/B0BQSB5P19/ref=sr_1_109?keywords=redmi+phone&qid=1700931809&sr=8-109
Redmi Xiaomi Note 12 5G (128GB + 6GB) Factory Unlocked 6.67'' 48MP Triple Camera (NOT for USA Market) Extra (w/Fast Car Charger Bundle) (Mystique Blue),209,4.1 out of 5 stars,"3,638",https://www.amazon.com/Xiaomi-Factory-Unlocked-Charger-Mystique/dp/B0BQ3PYMCZ/ref=sr_1_110?keywords=redmi+phone&qid=1700931809&sr=8-110
"WV LeisureMaster A14 Pro Max Cell Phone,6+256GB Unlocked Phone,Android 13.0 Smartphone,6.82-inch HD Screen,6800 mAh Battey,Dual SIM, Dual Standby,64MP Camera,2796 * 1290 Resolution 5G Phone(Black)",159,,,https://www.amazon.com/WV-LeisureMaster-A14-Smartphone-Resolution/dp/B0CLJ5WZ4D/ref=sr_1_111?keywords=redmi+phone&qid=1700931809&sr=8-111
"REDMAGIC 7 165Hz Gaming Phone with 6.8"" Screen and 64MP Camera, 5G Android Smartphone with Snapdragon 8 Gen 1 and 12GB RAM+128GB ROM, 4500mAh Battery and US Version Factory Unlocked Cell Phone Black",639,4.2 out of 5 stars,587,https://www.amazon.com/REDMAGIC-Android-Smartphone-Snapdragon-Unlocked/dp/B09S5MJLF6/ref=sr_1_112?keywords=redmi+phone&qid=1700931809&sr=8-112
"SAMSUNG Galaxy A14 (SM-A145F/DS) Dual SIM,128GB + 4GB, Factory Unlocked GSM, International Version (Ring Grip Case Bundle) - No Warranty - (Black)",149,4.0 out of 5 stars,22,https://www.amazon.com/SAMSUNG-SM-A145F-Factory-Unlocked-International/dp/B0C1ZZRZH6/ref=sr_1_113?keywords=redmi+phone&qid=1700931815&sr=8-113
"A SLICE RED I23 Ultra Unlocked Cell Phone,Long Battery Life 6.82"" HD Screen Unlocked Phones,Android13 6+256GB Smartphone with 128G Memory Card,Fingerprint Lock/Face ID/GPS (Green)",189,5.0 out of 5 stars,2,https://www.amazon.com/SLICE-RED-Android13-Smartphone-Fingerprint/dp/B0CJ7C1D93/ref=sr_1_114?keywords=redmi+phone&qid=1700931815&sr=8-114
Urspasol for Xiaomi Redmi Note 9S / Note 9 Pro Case with Tempered Glass Screen Protector Crystal Clear Ultra Slim Lightweight Phone Cover Shock-Absorption Bumper Transparent Shockproof,9,4.7 out of 5 stars,155,https://www.amazon.com/Urspasol-Lightweight-Shock-Absorption-Transparent-Shockproof/dp/B087YKYF7N/ref=sr_1_115?keywords=redmi+phone&qid=1700931815&sr=8-115
"WV LeisureMaster A14 Pro Max Cell Phone,6+256GB Unlocked Phone,Android 13.0 Smartphone,6.82-inch HD Screen,6800 mAh Battey,Dual SIM, Dual Standby,64MP Camera,2796 * 1290 Resolution 5G Phone(White)",159,,,https://www.amazon.com/WV-LeisureMaster-A14-Smartphone-Resolution/dp/B0CLJ6P7CY/ref=sr_1_116?keywords=redmi+phone&qid=1700931815&sr=8-116
"KURSARKEE I14 Pro MAX Unlocked Cell Phone,Smartphone Long Battery Life 6.82"" HD Screen Unlocked Phones, 6+256GB Android 13.0 with 128G Memory Card, Dual SIM/Fingerprint Lock/Face ID/GPS (White)",158,2.0 out of 5 stars,3,https://www.amazon.com/KURSARKEE-Unlocked-Smartphone-Battery-Fingerprint/dp/B0CJ789MZ4/ref=sr_1_117?keywords=redmi+phone&qid=1700931815&sr=8-117
