description,price,rating,review_count,url
Galaxy S8+ G955U 64GB Unlocked GSM U.S. Version Phone w/ 12MP Camera - Midnight Black,347,4.0 out of 5 stars,185,https://www.amazon.com/Samsung-Galaxy-Unlocked-Version-Camera/dp/B075ZHWDN2/ref=sr_1_213?keywords=samsung+Phone&qid=1700933555&sr=8-213
Galaxy Cellphone - S10e - White - Verizon - 128GB,239,4.0 out of 5 stars,26,https://www.amazon.com/Samsung-Galaxy-Verizon-Unlocked-128GB/dp/B07NY3CTMK/ref=sr_1_215?keywords=samsung+Phone&qid=1700933555&sr=8-215
"Galaxy Note 10 SM-N970F/DS, 4G LTE, International Version (No US Warranty), 256GB 8GB RAM, Aura Black - GSM Unlocked",349,4.3 out of 5 stars,180,https://www.amazon.com/Samsung-Galaxy-Note-10-SM-N970F/dp/B07WFHPZ2D/ref=sr_1_216?keywords=samsung+Phone&qid=1700933555&sr=8-216
"Galaxy A12 Nacho (64GB, 4GB) 6.5"" HD+, Exynos 850, 48MP Quad Camera, Dual SIM GSM Unlocked Global 4G Volte (T-Mobile, AT&T, Metro) International Model A127M/DS (64GB SD Bundle, White)",179,4.2 out of 5 stars,45,https://www.amazon.com/Unlocked-T-Mobile-International-A127M-DS/dp/B09L2JM5RC/ref=sr_1_217?keywords=samsung+Phone&qid=1700933555&sr=8-217
Galaxy S9 64GB Unlocked GSM 4G LTE Phone w/ 12MP Camera (International Variant/US Compatible LTE) - Lilac Purple,318,4.1 out of 5 stars,288,https://www.amazon.com/Galaxy-S9-Unlocked-International-Compatible/dp/B079X8DBQQ/ref=sr_1_218?keywords=samsung+Phone&qid=1700933555&sr=8-218
"Galaxy A04e 4G LTE 64GB+3GB Latin Specs (Tmobile/Metro/Mint US Market and Global) 6.5"" Dual Sim 13MP Dual Camera SM-A042M/DS + (W/Fast Car Chager Bundle) (Black Latin Version)",102,3.5 out of 5 stars,29,https://www.amazon.com/SAMSUNG-Galaxy-Tmobile-SM-A042M-Version/dp/B0BQ6WQYG3/ref=sr_1_219?keywords=samsung+Phone&qid=1700933555&sr=8-219
"Galaxy S10e 128GB+6GB RAM SM-G970F/DS Dual Sim 5.8"" LTE Factory Unlocked - International Version No Warranty (Prism Blue)",449,5.0 out of 5 stars,1,https://www.amazon.com/Samsung-Galaxy-SM-G970F-Factory-Unlocked/dp/B07QYV37BQ/ref=sr_1_220?keywords=samsung+Phone&qid=1700933555&sr=8-220
"Samsung Galaxy A12 (A125M) 64GB Dual SIM, GSM Unlocked, (CDMA Verizon/Sprint Not Supported) Smartphone Latin American Version No Warranty (Black)",229,4.3 out of 5 stars,"1,453",https://www.amazon.com/A125M-Unlocked-Supported-Smartphone-American/dp/B08SC6XVNQ/ref=sr_1_221?keywords=samsung+Phone&qid=1700933555&sr=8-221
Samsung Galaxy A10e 4G LTE Prepaid Smartphone (Locked) - Black - 32GB - SIM Card Included - CDMA,219,4.3 out of 5 stars,"3,195",https://www.amazon.com/Tracfone-Samsung-Galaxy-Prepaid-Smartphone/dp/B07Y5R57FS/ref=sr_1_222?keywords=samsung+Phone&qid=1700933555&sr=8-222
Note 10 Verizon Aura Glow 256 GB,319,3.2 out of 5 stars,11,https://www.amazon.com/Samsung-Note-Verizon-Aura-Glow/dp/B07YVPVNBS/ref=sr_1_225?keywords=samsung+Phone&qid=1700933562&sr=8-225
"Galaxy S10 128GB+8GB RAM SM-G973F/DS Dual Sim 6.1"" LTE Factory Unlocked Smartphone (International Model No Warranty) (Prism Green)",479,4.5 out of 5 stars,"1,412",https://www.amazon.com/Samsung-SM-G973F-DS-Smartphone-International/dp/B07NZVRK97/ref=sr_1_227?keywords=samsung+Phone&qid=1700933562&sr=8-227
"Galaxy S10e 128GB+6GB RAM SM-G970 Dual Sim 5.8"" LTE Factory Unlocked Smartphone (International Model) (Prism White)",449,4.3 out of 5 stars,132,https://www.amazon.com/Samsung-S10e-Unlocked-Smartphone-International/dp/B07NXVRY66/ref=sr_1_229?keywords=samsung+Phone&qid=1700933562&sr=8-229
"Galaxy Note 10+ N975F/DS 256GB, 6.8' Dynamic AMOLED Screen, 12GB RAM, Quad Camera, 4K UHD Factory Unlocked LTE Smartphone - (International Version) (Aura White)",649,4.2 out of 5 stars,55,https://www.amazon.com/Samsung-DS-Dynamic-Unlocked-Smartphone/dp/B07WW73V8L/ref=sr_1_230?keywords=samsung+Phone&qid=1700933562&sr=8-230
Galaxy S9 G960U 64GB AT&T Locked - Lilac Purple,333,4.4 out of 5 stars,43,https://www.amazon.com/Samsung-Galaxy-G960U-64GB-Locked/dp/B07QJ7DZJC/ref=sr_1_231?keywords=samsung+Phone&qid=1700933562&sr=8-231
"J737T Galaxy J7 Star (2018) GSM Unlocked, 5.5"" 32GB (Carrier Packaging)",199,4.1 out of 5 stars,596,https://www.amazon.com/Samsung-J737T-Galaxy-Star-T-Mobile/dp/B07FS3RNFJ/ref=sr_1_234?keywords=samsung+Phone&qid=1700933562&sr=8-234
"Galaxy Note 10+ Plus SM-N975F/DS, Dual SIM 4G LTE, International Version (No US Warranty), 256GB, Aura Glow - GSM Unlocked",649,4.5 out of 5 stars,608,https://www.amazon.com/Samsung-Dual-SIM-SM-N975F-Unlocked-Smartphone/dp/B07W81PVKT/ref=sr_1_235?keywords=samsung+Phone&qid=1700933562&sr=8-235
Samsung Galaxy S9 64GB + 4GB 4G LTE (Works on Cricket At&t Tmobile Consumer Cellular) Unlocked GSM + (w/Fast Car Charger Bundle) (Black),279,,,https://www.amazon.com/Samsung-Cricket-Consumer-Cellular-Unlocked/dp/B0BMJBNWKD/ref=sr_1_238?keywords=samsung+Phone&qid=1700933562&sr=8-238
Galaxy S8 64GB Unlocked Phone - US Version (Orchid Gray),274,3.9 out of 5 stars,85,https://www.amazon.com/Samsung-Galaxy-64GB-Unlocked-Phone/dp/B06Y15D68F/ref=sr_1_239?keywords=samsung+Phone&qid=1700933562&sr=8-239
"Unlocked Cell Phones A53,7GB+32GB 1TB TF,5080 mAh Battery+OTG,Android 12, 6.52 inch HD+,4G Dual SIM,Face ID,GPS,12MP Camera,Android Smartphone Unlocked Phone|Blue",95,4.3 out of 5 stars,813,https://www.amazon.com/Blackview-Unlocked-A53-Battery-Smartphone/dp/B0CG5SH1M5/ref=sr_1_240?keywords=samsung+Phone&qid=1700933562&sr=8-240
Galaxy S7 G930A 32GB AT&T Unlocked GSM - Gold,229,3.9 out of 5 stars,213,https://www.amazon.com/Samsung-Galaxy-G930A-32GB-Unlocked/dp/B07DHTFD1L/ref=sr_1_242?keywords=samsung+Phone&qid=1700933568&sr=8-242
"32GB A6 Factory Unlocked Phone - 5.6"" - Black (U.S. Warranty)",359,4.1 out of 5 stars,93,https://www.amazon.com/Samsung-Electronics-Factory-Unlocked-Phone/dp/B07KSFL2K5/ref=sr_1_243?keywords=samsung+Phone&qid=1700933568&sr=8-243
Galaxy S8+ Plus SM-G955FD 64GB Dual Sim Unlocked Phone -US/Latin America Version (Midnight Black) 1 Year Warranty,980,3.6 out of 5 stars,6,https://www.amazon.com/Samsung-SM-G955FD-Unlocked-Midnight-WARRANTY/dp/B07217V4SX/ref=sr_1_245?keywords=samsung+Phone&qid=1700933568&sr=8-245
"Galaxy A21S 4G LTE (128GB+4GB) 6.5"" HD+ 48MP Quad Camera 5000mAh Dual Sim GSM Unlocked (Tmobile Mint Tello Global) A217M/DS (Black)",219,4.5 out of 5 stars,"1,688",https://www.amazon.com/SAMSUNG-Galaxy-5000mAh-Unlocked-Tmobile/dp/B089RWS5TN/ref=sr_1_246?keywords=samsung+Phone&qid=1700933568&sr=8-246
"Galaxy A10 32GB A105G/DS LTE Unlocked GSM 6.2"" HD+ Smartphone - International Version, No Warranty (Blue)",199,4.2 out of 5 stars,359,https://www.amazon.com/Samsung-Galaxy-DS-Unlocked-Smartphone/dp/B07SCJNSRT/ref=sr_1_249?keywords=samsung+Phone&qid=1700933568&sr=8-249
Galaxy S9 Smartphone -Lilac Purple - GSM Only - International Version,361,4.3 out of 5 stars,18,https://www.amazon.com/Samsung-Galaxy-Smartphone-Lilac-Purple/dp/B07BBQ56WS/ref=sr_1_258?keywords=samsung+Phone&qid=1700933573&sr=8-258
"Galaxy S7 Edge, 5.5"" 32GB (Verizon Wireless) - Black",329,4.1 out of 5 stars,345,https://www.amazon.com/Samsung-Galaxy-S7-Edge-Wireless/dp/B01CJ3SCCI/ref=sr_1_260?keywords=samsung+Phone&qid=1700933573&sr=8-260
"Galaxy J7 2018 (16GB) J737A - 5.5 HD Display, Android 8.0, Octa-core 4G LTE at & T Smartphone Unlocked (Black)",179,4.1 out of 5 stars,249,https://www.amazon.com/Samsung-Galaxy-2018-16GB-J737A/dp/B07K2FZYKV/ref=sr_1_261?keywords=samsung+Phone&qid=1700933573&sr=8-261
"Samsung Galaxy A02s (A025U1) 32GB Dual SIM, GSM Unlocked, (CDMA Verizon/Sprint Not Supported) U.S. Version 1 Year Warranty (Fast Car Charger Bundle) (Black)",156,3.8 out of 5 stars,15,https://www.amazon.com/Samsung-Unlocked-Verizon-Supported-Warranty/dp/B09JPGDQJM/ref=sr_1_262?keywords=samsung+Phone&qid=1700933573&sr=8-262
"Galaxy S9+ G965F (International Version), 64GB, GSM, Factory Unlocked Smartphone - Titanium Gray",299,4.0 out of 5 stars,142,https://www.amazon.com/Samsung-Galaxy-G9650-Unlocked-Camera/dp/B07B8M5R45/ref=sr_1_263?keywords=samsung+Phone&qid=1700933573&sr=8-263
SAMSUNG Galaxy Z Flip 5G Factory Unlocked New Android Cell Phone | US Version Smartphone | 256GB Storage | Folding Glass Technology| Long-Lasting Mobile Battery | Mystic Bronze (SM-F707UZNAXAA),"1,199",4.1 out of 5 stars,312,https://www.amazon.com/Samsung-Unlocked-Smartphone-Technology-Long-Lasting/dp/B08DP5BZK4/ref=sr_1_264?keywords=samsung+Phone&qid=1700933573&sr=8-264
"Galaxy Note 10 (256GB, 8GB) 6.3"" AMOLED, IP68 Water Resistant, Snapdragon 855, 4G LTE Fully Unlocked (T-Mobile, Verizon, Global) N970U (w/Wireless Charging Pad, Aura White)",349,,,https://www.amazon.com/Resistant-Snapdragon-Unlocked-T-Mobile-Wireless/dp/B0B5BD4739/ref=sr_1_267?keywords=samsung+Phone&qid=1700933573&sr=8-267
Galaxy S9 Plus (SM-G965F/DS) 6GB/128GB 6.2-inches LTE Dual SIM Factory Unlocked - International Stock No Warranty (Midnight Black),449,4.2 out of 5 stars,93,https://www.amazon.com/Samsung-SM-G965F-DS-6-2-inches-Unlocked/dp/B07CCF4VQL/ref=sr_1_268?keywords=samsung+Phone&qid=1700933573&sr=8-268
"Galaxy A50 SM-A505G 128GB, Dual Sim, 6.4"" Infinity-U Display, Triple Camera, 4GB RAM, GSM Unlocked International Model, No Warranty (Blue)",299,4.2 out of 5 stars,192,https://www.amazon.com/Samsung-SM-A505FDS-Infinity-U-Unlocked-International/dp/B07Q3XB9RR/ref=sr_1_270?keywords=samsung+Phone&qid=1700933573&sr=8-270
"Galaxy Note10+ 4G Hybrid-SIM 256 GB 6.8-Inch Android Smartphone (Aura Black, 256GB)",399,4.5 out of 5 stars,255,https://www.amazon.com/Samsung-Hybrid-SIM-6-8-Inch-Android-Smartphone/dp/B07VVJXTJH/ref=sr_1_273?keywords=samsung+Phone&qid=1700933580&sr=8-273
"Galaxy Note 10 (256GB, 8GB) 6.3"" AMOLED, IP68 Water Resistant, Snapdragon 855, 4G LTE Fully Unlocked (T-Mobile, Verizon, Global) N970U (w/Wireless Charging Pad, Aura White)",349,,,https://www.amazon.com/Resistant-Snapdragon-Unlocked-T-Mobile-Wireless/dp/B0B5BD4739/ref=sr_1_276?keywords=samsung+Phone&qid=1700933580&sr=8-276
"Galaxy A50 SM-A505G 128GB, Dual Sim, 6.4"" Infinity-U Display, Triple Camera, 4GB RAM, GSM Unlocked International Model, No Warranty (Blue)",299,4.2 out of 5 stars,192,https://www.amazon.com/Samsung-SM-A505FDS-Infinity-U-Unlocked-International/dp/B07Q3XB9RR/ref=sr_1_279?keywords=samsung+Phone&qid=1700933580&sr=8-279
"Galaxy Note 9 (SM-N960F/DS) 6GB / 128GB (Lavender Purple) 6.4-inches LTE Dual SIM (GSM ONLY, NO CDMA) Factory Unlocked - International Stock",449,4.2 out of 5 stars,92,https://www.amazon.com/Samsung-SM-N960F-Lavender-6-4-inches-Unlocked/dp/B07GNHBRKT/ref=sr_1_280?keywords=samsung+Phone&qid=1700933580&sr=8-280
Smartphone Unlocked Cell Phones S22 Ultra 6.7in HD Screen The Black Phone 2GB/16GB Android 10 Straight Talk Phone 5000mAh 128GB Extension Dual Sim Boost Mobile Phones Telefonos (Black)…,89,2.4 out of 5 stars,25,https://www.amazon.com/NIEGA-Smartphone-Unlocked-Extension-Telefonos/dp/B0BWY8KNGR/ref=sr_1_284?keywords=samsung+Phone&qid=1700933580&sr=8-284
"Galaxy Note 10 SM-N970F/DS 256GB 8GB RAM (Factory Unlocked) 6.3 (GSM ONLY, No CDMA) - International Version (Aura Glow)",349,4.2 out of 5 stars,71,https://www.amazon.com/Samsung-Galaxy-SM-N970F-Factory-Unlocked/dp/B07WHKYDV3/ref=sr_1_286?keywords=samsung+Phone&qid=1700933580&sr=8-286
"Galaxy Note10+ 4G Hybrid-SIM 256 GB 6.8-Inch Android Smartphone (Aura Black, 256GB)",399,4.5 out of 5 stars,255,https://www.amazon.com/Samsung-Hybrid-SIM-6-8-Inch-Android-Smartphone/dp/B07VVJXTJH/ref=sr_1_290?keywords=samsung+Phone&qid=1700933586&sr=8-290
"Galaxy S23 5G S9110 Dual 128GB 8GB RAM, 50 MP Camera, Factory Unlocked – Green",665,,,https://www.amazon.com/SAMSUNG-Galaxy-Camera-Factory-Unlocked/dp/B0BV7JJ9SK/ref=sr_1_292?keywords=samsung+Phone&qid=1700933586&sr=8-292
"Galaxy Note 9 (SM-N960F/DS) 6GB / 128GB (Lavender Purple) 6.4-inches LTE Dual SIM (GSM ONLY, NO CDMA) Factory Unlocked - International Stock",449,4.2 out of 5 stars,92,https://www.amazon.com/Samsung-SM-N960F-Lavender-6-4-inches-Unlocked/dp/B07GNHBRKT/ref=sr_1_294?keywords=samsung+Phone&qid=1700933586&sr=8-294
"M33 5G + 4G LTE (128GB+8GB) 6.6"" 50MP Quad Camera Factory Unlocked (NOT Verizon Boost At&t Cricket Straight) SM-M336B/DSN (25W Charging Cube Bundle, Green)",319,,,https://www.amazon.com/SAMSUNG-Unlocked-Straight-SM-M336B-Charging/dp/B0BDSHBBMK/ref=sr_1_298?keywords=samsung+Phone&qid=1700933586&sr=8-298
Galaxy S8 SM-G950U 64GB Black T-Mobile,239,4.5 out of 5 stars,22,https://www.amazon.com/Samsung-Galaxy-SM-G950U-64GB-BLACK/dp/B072QZ5HVJ/ref=sr_1_301?keywords=samsung+Phone&qid=1700933586&sr=8-301
T301G Prepaid Phone (Tracfone),119,3.4 out of 5 stars,138,https://www.amazon.com/Samsung-T301G-Prepaid-Phone-Tracfone/dp/B00280QJFU/ref=sr_1_302?keywords=samsung+Phone&qid=1700933586&sr=8-302
"Galaxy S22 Ultra Cell Phone, Factory Unlocked Android Smartphone, 256GB, 8K Camera, Brightest Display Screen, S Pen, Long Battery Life, Fast 4nm Processor, US Version, 2022, Black","1,019",,,https://www.amazon.com/SAMSUNG-Unlocked-Smartphone-Brightest-Processor/dp/B0C8X1TQHQ/ref=sr_1_303?keywords=samsung+Phone&qid=1700933586&sr=8-303
"SAMSUNG Galaxy S22 Smartphone, Android Cell Phone, 128GB, 8K Camera & Video, Brightest Display, Long Battery Life, Fast 4nm Processor - Verizon (Renewed) (Phantom White)",340,3.8 out of 5 stars,11,https://www.amazon.com/SAMSUNG-Smartphone-Android-Brightest-Processor/dp/B0B353C36M/ref=sr_1_305?keywords=samsung+Phone&qid=1700933592&sr=8-305
